파일명,cossim,ProductID,CategoryID,카테고리명,성구분
C10100020002-L000000549595.png,-0.26945756131260523,L000000549595,C10100020002,girl-Doll,girl
C10100030004-8809311140519.png,-0.23083346459605103,8809311140519,C10100030004,boy-Car/Train,boy
C10100030004-8809285520850.png,-0.618007212750039,8809285520850,C10100030004,boy-Car/Train,boy
C10100020003-L000000578099.png,-0.2991907872312086,L000000578099,C10100020003,girl-Deco,girl
C10100020001-3032163105008.png,0.3219268165432647,3032163105008,C10100020001,girl-RolePlay,girl
C10100030005-8809258925262.png,-0.10854198340007366,8809258925262,C10100030005,boy-Figure,boy
C10100020002-L000002760554.png,-0.18190109203959526,L000002760554,C10100020002,girl-Doll,girl
C10100030003-8809282303999.png,0.12958776528040045,8809282303999,C10100030003,boy-Control,boy
C10100030005-4549660121978.png,-0.46260874968569443,4549660121978,C10100030005,boy-Figure,boy
C10100030002-L000000467780.png,-0.6693608953837418,L000000467780,C10100030002,boy-Action,boy
C10100020001-8809182326807.png,-0.21732465015922825,8809182326807,C10100020001,girl-RolePlay,girl
C10100030005-0053941191160.png,0.3396456711931111,0053941191160,C10100030005,boy-Figure,boy
C10100020002-L000000535156.png,-0.37604150681399046,L000000535156,C10100020002,girl-Doll,girl
C10100020004-L000002669260.png,0.011755748448901976,L000002669260,C10100020004,girl-DIY,girl
C10100020002-L000001462780.png,-0.7233189855229127,L000001462780,C10100020002,girl-Doll,girl
C10100020001-8809250482862.png,-0.12160267476461566,8809250482862,C10100020001,girl-RolePlay,girl
C10100030001-8809482992214.png,0.012925847015612696,8809482992214,C10100030001,boy-RolePlay,boy
C10100020001-8809226728284.png,-0.3368146852366961,8809226728284,C10100020001,girl-RolePlay,girl
C10100030004-8809365533855.png,0.0525107501922004,8809365533855,C10100030004,boy-Car/Train,boy
C10100020002-L000001511643.png,-0.6291885624125992,L000001511643,C10100020002,girl-Doll,girl
C10100020004-4904810883944.png,0.28389655314946877,4904810883944,C10100020004,girl-DIY,girl
C10100020001-L000002812160.png,-0.7643078832906225,L000002812160,C10100020001,girl-RolePlay,girl
C10100020002-L000000518873.png,-0.7569698431023946,L000000518873,C10100020002,girl-Doll,girl
C10100020002-L000002760576.png,-0.19545151821656412,L000002760576,C10100020002,girl-Doll,girl
C10100020002-L000002760552.png,-0.6400339101537843,L000002760552,C10100020002,girl-Doll,girl
C10100030001-L000001544304.png,-0.754031491324307,L000001544304,C10100030001,boy-RolePlay,boy
C10100030005-4543112894328.png,0.19194227240894032,4543112894328,C10100030005,boy-Figure,boy
C10100020004-4905040791191.png,0.32904467940666055,4905040791191,C10100020004,girl-DIY,girl
C10100020004-L000002628995.png,-0.08782109566293698,L000002628995,C10100020004,girl-DIY,girl
C10100020001-8809182326784.png,-0.17069580774655313,8809182326784,C10100020001,girl-RolePlay,girl
C10100030005-8809601220433.png,0.16995657400364844,8809601220433,C10100030005,boy-Figure,boy
C10100030001-L000003257630.png,-0.19504019588075844,L000003257630,C10100030001,boy-RolePlay,boy
C10100020002-L000002657792.png,-0.350606882102199,L000002657792,C10100020002,girl-Doll,girl
C10100030005-0630509516438.png,-0.006644027463615086,0630509516438,C10100030005,boy-Figure,boy
C10100030002-8809482992832.png,0.19388739123845622,8809482992832,C10100030002,boy-Action,boy
C10100020002-8809121094842.png,-0.22288722916074874,8809121094842,C10100020002,girl-Doll,girl
C10100020002-L000001670684.png,-0.5752269315925128,L000001670684,C10100020002,girl-Doll,girl
C10100020001-L000002813498.png,-0.5475917919639892,L000002813498,C10100020001,girl-RolePlay,girl
C10100030002-8809482993983.png,-0.016287919231044,8809482993983,C10100030002,boy-Action,boy
C10100020002-0778988543061.png,0.01920832868368588,0778988543061,C10100020002,girl-Doll,girl
C10100030003-8809194423150.png,0.027090679742539314,8809194423150,C10100030003,boy-Control,boy
C10100020004-4904790540318.png,-0.1982784587788815,4904790540318,C10100020004,girl-DIY,girl
C10100020001-8809482990760.png,-0.27711639306004815,8809482990760,C10100020001,girl-RolePlay,girl
C10100020004-4904810834717.png,0.4401399140151634,4904810834717,C10100020004,girl-DIY,girl
C10100020004-L000000528070.png,-0.32908987712201754,L000000528070,C10100020004,girl-DIY,girl
C10100020002-L000001477490.png,-0.06890046844046234,L000001477490,C10100020002,girl-Doll,girl
C10100030002-L000000467876.png,-0.6293110900586932,L000000467876,C10100030002,boy-Action,boy
C10100020001-L000002813426.png,-0.1006639088134797,L000002813426,C10100020001,girl-RolePlay,girl
C10100030001-8801198121117.png,-0.3911139160035462,8801198121117,C10100030001,boy-RolePlay,boy
C10100020002-8809182323189.png,-0.5067582833649227,8809182323189,C10100020002,girl-Doll,girl
C10100030001-8801198121063.png,-0.241033704168643,8801198121063,C10100030001,boy-RolePlay,boy
C10100020002-0039897018386.png,-0.7905279886850695,0039897018386,C10100020002,girl-Doll,girl
C10100020003-8809319375777.png,-0.3655530513816315,8809319375777,C10100020003,girl-Deco,girl
C10100020002-L000002732589.png,-0.7807515094988072,L000002732589,C10100020002,girl-Doll,girl
C10100030001-8809547510742.png,Error,8809547510742,C10100030001,boy-RolePlay,boy
C10100020001-L000003257658.png,-0.022655739185079207,L000003257658,C10100020001,girl-RolePlay,girl
C10100020002-L000002429997.png,-0.6699087081718815,L000002429997,C10100020002,girl-Doll,girl
C10100030002-8809519930622.png,-0.06945225604382552,8809519930622,C10100030002,boy-Action,boy
C10100020004-L000000528051.png,-0.36836450501226115,L000000528051,C10100020004,girl-DIY,girl
C10100020003-8809318327135.png,-0.0410662072177957,8809318327135,C10100020003,girl-Deco,girl
C10100020002-8801198061697.png,-0.08431757232462536,8801198061697,C10100020002,girl-Doll,girl
C10100020001-L000000553649.png,-0.010410931761726373,L000000553649,C10100020001,girl-RolePlay,girl
C10100020003-8804275375304.png,-0.14960000245624097,8804275375304,C10100020003,girl-Deco,girl
C10100020003-8809526490539.png,0.4198416150531125,8809526490539,C10100020003,girl-Deco,girl
C10100030004-4006874014446.png,-0.361874959350263,4006874014446,C10100030004,boy-Car/Train,boy
C10100030002-8805796990397.png,0.05913346440826443,8805796990397,C10100030002,boy-Action,boy
C10100020002-L000001522808.png,-0.7193470176220503,L000001522808,C10100020002,girl-Doll,girl
C10100030002-8807633301045.png,-0.2329486188698443,8807633301045,C10100030002,boy-Action,boy
C10100030004-4904810801177.png,-0.2941291861617621,4904810801177,C10100030004,boy-Car/Train,boy
C10100020002-8809058382296.png,-0.12316448825116127,8809058382296,C10100020002,girl-Doll,girl
C10100020002-L000001473868.png,-0.06814824074310759,L000001473868,C10100020002,girl-Doll,girl
C10100020002-L000000529436.png,-0.6268140790911891,L000000529436,C10100020002,girl-Doll,girl
C10100030002-L000000467878.png,-0.3589385520196591,L000000467878,C10100030002,boy-Action,boy
C10100020001-8809482990869.png,-0.22793010243554135,8809482990869,C10100020001,girl-RolePlay,girl
C10100030005-4543112944849.png,-0.05914205220197564,4543112944849,C10100030005,boy-Figure,boy
C10100020002-L000000517927.png,-0.6548606857641505,L000000517927,C10100020002,girl-Doll,girl
C10100020002-L000002760621.png,-0.40445779163121953,L000002760621,C10100020002,girl-Doll,girl
C10100020002-L000002655197.png,-0.21651750200075676,L000002655197,C10100020002,girl-Doll,girl
C10100030004-4891813833178.png,0.6644615914926928,4891813833178,C10100030004,boy-Car/Train,boy
C10100020004-L000002669255.png,0.21772912031965905,L000002669255,C10100020004,girl-DIY,girl
C10100030004-4904810785439.png,0.17308821236658484,4904810785439,C10100030004,boy-Car/Train,boy
C10100030004-L000000467938.png,-0.2756567421254561,L000000467938,C10100030004,boy-Car/Train,boy
C10100020002-L000002760609.png,-0.6236863454904987,L000002760609,C10100020002,girl-Doll,girl
C10100020002-8804275479033.png,-0.10275115223284374,8804275479033,C10100020002,girl-Doll,girl
C10100030004-4904810891017.png,-0.42877814522705643,4904810891017,C10100030004,boy-Car/Train,boy
C10100030005-4904810862253.png,-0.7334915305591296,4904810862253,C10100030005,boy-Figure,boy
C10100020001-8809061331984.png,0.14660594140913474,8809061331984,C10100020001,girl-RolePlay,girl
C10100030004-4904810820086.png,0.1577679594484148,4904810820086,C10100030004,boy-Car/Train,boy
C10100030004-L000000575738.png,-0.5432436998565743,L000000575738,C10100030004,boy-Car/Train,boy
C10100020004-L000002669271.png,-0.05011343706156139,L000002669271,C10100020004,girl-DIY,girl
C10100030003-8809194423143.png,-0.02078851624651912,8809194423143,C10100030003,boy-Control,boy
C10100020001-L000000528032.png,0.038706488830250234,L000000528032,C10100020001,girl-RolePlay,girl
C10100020001-L000000553782.png,-0.6203299060939861,L000000553782,C10100020001,girl-RolePlay,girl
C10100030005-4549660105190.png,-0.11547398545787395,4549660105190,C10100030005,boy-Figure,boy
C10100030005-L000002749595.png,0.06880914247598252,L000002749595,C10100030005,boy-Figure,boy
C10100030002-8807633148862.png,-0.4577861752273464,8807633148862,C10100030002,boy-Action,boy
C10100020002-L000000552444.png,0.013486801690559947,L000000552444,C10100020002,girl-Doll,girl
C10100020001-L000002652526.png,-0.7727436229635624,L000002652526,C10100020001,girl-RolePlay,girl
C10100020002-4905040288806.png,-0.44425533164959496,4905040288806,C10100020002,girl-Doll,girl
C10100020004-L000000553562.png,-0.21277844214465688,L000000553562,C10100020004,girl-DIY,girl
C10100020002-8809243725280.png,-0.8557289953246224,8809243725280,C10100020002,girl-Doll,girl
C10100020002-L000001522002.png,-0.8346335641039292,L000001522002,C10100020002,girl-Doll,girl
C10100030002-0653569865087.png,-0.07231761187173824,0653569865087,C10100030002,boy-Action,boy
C10100020002-0778988540633.png,0.33464177372817433,0778988540633,C10100020002,girl-Doll,girl
C10100030005-8809572880070.png,-0.6380420476609927,8809572880070,C10100030005,boy-Figure,boy
C10100020002-L000001462762.png,-0.6476962974097409,L000001462762,C10100020002,girl-Doll,girl
C10100030004-L000002746407.png,-0.1075795657041714,L000002746407,C10100030004,boy-Car/Train,boy
C10100020002-L000000505507.png,0.12285073999357882,L000000505507,C10100020002,girl-Doll,girl
C10100030002-8809398340093.png,0.23128926932750246,8809398340093,C10100030002,boy-Action,boy
C10100020002-0887961368178.png,-0.4980407787252028,0887961368178,C10100020002,girl-Doll,girl
C10100030005-4972825206829.png,-0.1199447713156673,4972825206829,C10100030005,boy-Figure,boy
C10100020002-0816322019541.png,0.4711000827579748,0816322019541,C10100020002,girl-Doll,girl
C10100020001-0803516025907.png,-0.5885781092080833,0803516025907,C10100020001,girl-RolePlay,girl
C10100030005-4543736274889.png,0.20246423506240796,4543736274889,C10100030005,boy-Figure,boy
C10100030002-8809174678310.png,-0.23451924442342473,8809174678310,C10100030002,boy-Action,boy
C10100030002-L000000467772.png,0.13212215684375608,L000000467772,C10100030002,boy-Action,boy
C10100030004-4904810449881.png,0.15920915974498218,4904810449881,C10100030004,boy-Car/Train,boy
C10100020002-8809407120203.png,-0.7638408830025023,8809407120203,C10100020002,girl-Doll,girl
C10100020002-L000002772128.png,-0.141518607725376,L000002772128,C10100020002,girl-Doll,girl
C10100030004-8809365532964.png,-0.4463486367910244,8809365532964,C10100030004,boy-Car/Train,boy
C10100020002-0630509541867.png,0.5815764199196022,0630509541867,C10100020002,girl-Doll,girl
C10100020004-L000002665640.png,-0.2166629094031848,L000002665640,C10100020004,girl-DIY,girl
C10100020003-8809174571642.png,0.00590782995482062,8809174571642,C10100020003,girl-Deco,girl
C10100030002-8804097649157.png,-0.05389682132792517,8804097649157,C10100030002,boy-Action,boy
C10100020002-8711915022064.png,-0.06453063732361494,8711915022064,C10100020002,girl-Doll,girl
C10100020002-L000000549372.png,-0.5694017831435579,L000000549372,C10100020002,girl-Doll,girl
C10100030003-6935758700947.png,0.23586695760793722,6935758700947,C10100030003,boy-Control,boy
C10100030001-8809519930608.png,0.1533595859128502,8809519930608,C10100030001,boy-RolePlay,boy
C10100020002-8809482993044.png,0.1368662253212679,8809482993044,C10100020002,girl-Doll,girl
C10100020002-L000002537296.png,-0.11801225641490443,L000002537296,C10100020002,girl-Doll,girl
C10100020004-L000000528088.png,-0.33932161018986245,L000000528088,C10100020004,girl-DIY,girl
C10100030002-0065541383364.png,-0.7457474366674959,0065541383364,C10100030002,boy-Action,boy
C10100020002-0887961060386.png,0.16553169990372463,0887961060386,C10100020002,girl-Doll,girl
C10100020002-8804275115009.png,-0.03676372729590547,8804275115009,C10100020002,girl-Doll,girl
C10100030005-4549660176169.png,-0.6806547841477381,4549660176169,C10100030005,boy-Figure,boy
C10100020004-L000002669280.png,-0.49934945215556675,L000002669280,C10100020004,girl-DIY,girl
C10100020004-8807633154580.png,-0.1398537662983389,8807633154580,C10100020004,girl-DIY,girl
C10100020002-L000000521185.png,0.4687021032070791,L000000521185,C10100020002,girl-Doll,girl
C10100030002-8809174678235.png,-0.46805636131500866,8809174678235,C10100030002,boy-Action,boy
C10100030004-L000000575735.png,0.1775034505427679,L000000575735,C10100030004,boy-Car/Train,boy
C10100020002-8809319376699.png,0.1356555466665271,8809319376699,C10100020002,girl-Doll,girl
C10100030001-L000000467572.png,-0.5466633907114415,L000000467572,C10100030001,boy-RolePlay,boy
C10100020003-8809319375753.png,-0.5150364552922883,8809319375753,C10100020003,girl-Deco,girl
C10100030004-0661732782550.png,-0.2674985125868027,0661732782550,C10100030004,boy-Car/Train,boy
C10100030005-0630509621064.png,0.06281973816515168,0630509621064,C10100030005,boy-Figure,boy
C10100020002-L000001476700.png,-0.744947480610664,L000001476700,C10100020002,girl-Doll,girl
C10100030001-8809519930578.png,0.2387470727116418,8809519930578,C10100030001,boy-RolePlay,boy
C10100020003-8809556745616.png,-0.14608852410027434,8809556745616,C10100020003,girl-Deco,girl
C10100030002-8809482992146.png,0.2621831142743856,8809482992146,C10100030002,boy-Action,boy
C10100020004-L000002678470.png,-0.29594364214006735,L000002678470,C10100020004,girl-DIY,girl
C10100020001-L000000553575.png,-0.5232892993176865,L000000553575,C10100020001,girl-RolePlay,girl
C10100030001-8801198121100.png,0.18675374871718126,8801198121100,C10100030001,boy-RolePlay,boy
C10100020003-8806198738242.png,-0.18484248406943338,8806198738242,C10100020003,girl-Deco,girl
C10100020003-8806198738372.png,0.5455696306865763,8806198738372,C10100020003,girl-Deco,girl
C10100020002-0630509255320.png,0.2549170673341203,0630509255320,C10100020002,girl-Doll,girl
C10100020002-8711915024044.png,-0.4444026146036845,8711915024044,C10100020002,girl-Doll,girl
C10100020004-L000000528057.png,0.6027098794377124,L000000528057,C10100020004,girl-DIY,girl
C10100030005-8803035844982.png,0.27652286139818105,8803035844982,C10100030005,boy-Figure,boy
C10100030002-8801198054569.png,0.19824653821025412,8801198054569,C10100030002,boy-Action,boy
C10100030004-4904810454229.png,-0.4674745341713432,4904810454229,C10100030004,boy-Car/Train,boy
C10100030004-8809311140229.png,-0.28897903618034637,8809311140229,C10100030004,boy-Car/Train,boy
C10100030002-8809482994102.png,-0.48868647268055965,8809482994102,C10100030002,boy-Action,boy
C10100020002-L000002760575.png,-0.060252953212363125,L000002760575,C10100020002,girl-Doll,girl
C10100020002-L000000521181.png,-0.37918829744085514,L000000521181,C10100020002,girl-Doll,girl
C10100020001-8809482992290.png,-0.46370983553515094,8809482992290,C10100020001,girl-RolePlay,girl
C10100030003-8809174579785.png,-0.4792587174124577,8809174579785,C10100030003,boy-Control,boy
C10100020002-5054131052037.png,-0.17268319389211517,5054131052037,C10100020002,girl-Doll,girl
C10100020002-5054131052617.png,-0.5680392742324333,5054131052617,C10100020002,girl-Doll,girl
C10100020002-8809282302916.png,-0.7397612417681418,8809282302916,C10100020002,girl-Doll,girl
C10100020001-L000002812156.png,-0.719158121144048,L000002812156,C10100020001,girl-RolePlay,girl
C10100030005-0630509612499.png,0.13616910433548346,0630509612499,C10100030005,boy-Figure,boy
C10100020001-8809073339794.png,-0.2510243739327242,8809073339794,C10100020001,girl-RolePlay,girl
C10100020002-L000002423482.png,-0.31771607664353874,L000002423482,C10100020002,girl-Doll,girl
C10100020002-L000000556566.png,0.6332324328770985,L000000556566,C10100020002,girl-Doll,girl
C10100020002-L000000515854.png,-0.43979430699231326,L000000515854,C10100020002,girl-Doll,girl
C10100030004-8804275831572.png,-0.22509792649512497,8804275831572,C10100030004,boy-Car/Train,boy
C10100030004-4904810879763.png,-0.17076398671184617,4904810879763,C10100030004,boy-Car/Train,boy
C10100030003-L000002762722.png,0.015535687505627092,L000002762722,C10100030003,boy-Control,boy
C10100020002-8807633153699.png,-0.4557410665828156,8807633153699,C10100020002,girl-Doll,girl
C10100020001-8809230298001.png,-0.07540337193588158,8809230298001,C10100020001,girl-RolePlay,girl
C10100020002-L000000518864.png,-0.34962604439376693,L000000518864,C10100020002,girl-Doll,girl
C10100030002-4904810970255.png,-0.3254878076356635,4904810970255,C10100030002,boy-Action,boy
C10100030001-8801198121124.png,-0.40142102726291834,8801198121124,C10100030001,boy-RolePlay,boy
C10100030002-8801198170177.png,-0.25986697453481633,8801198170177,C10100030002,boy-Action,boy
C10100020002-L000002280500.png,-0.4657850469877874,L000002280500,C10100020002,girl-Doll,girl
C10100030004-8804275881539.png,-0.3010261638991679,8804275881539,C10100030004,boy-Car/Train,boy
C10100030002-L000002672917.png,-0.5991401786159075,L000002672917,C10100030002,boy-Action,boy
C10100030002-8809482990289.png,-0.514831744595771,8809482990289,C10100030002,boy-Action,boy
C10100020001-L000002732591.png,-0.6658067386156586,L000002732591,C10100020001,girl-RolePlay,girl
C10100020002-L000002772064.png,-0.3786409559945455,L000002772064,C10100020002,girl-Doll,girl
C10100020002-8804275145532.png,0.1334049669873635,8804275145532,C10100020002,girl-Doll,girl
C10100020003-8809182325442.png,0.7502851915014547,8809182325442,C10100020003,girl-Deco,girl
C10100020004-4904810883968.png,0.19290735130629974,4904810883968,C10100020004,girl-DIY,girl
C10100030005-8809601220419.png,0.4265635787028399,8809601220419,C10100030005,boy-Figure,boy
C10100020002-L000000505456.png,-0.6011555264497802,L000000505456,C10100020002,girl-Doll,girl
C10100020004-8809174678297.png,-0.37256990005295554,8809174678297,C10100020004,girl-DIY,girl
C10100030005-8809601220426.png,-0.0838371391673779,8809601220426,C10100030005,boy-Figure,boy
C10100020004-8809416256351.png,-0.06982140956930354,8809416256351,C10100020004,girl-DIY,girl
C10100020002-L000000517846.png,0.4659385542728616,L000000517846,C10100020002,girl-Doll,girl
C10100030002-8809482992269.png,-0.23951196151098705,8809482992269,C10100030002,boy-Action,boy
C10100030002-8801198041019.png,-0.43094607771868865,8801198041019,C10100030002,boy-Action,boy
C10100020002-L000000518855.png,-0.6545151983666884,L000000518855,C10100020002,girl-Doll,girl
C10100030005-L000002749603.png,0.40163109196132035,L000002749603,C10100030005,boy-Figure,boy
C10100030002-4904810963172.png,-0.20576753366766082,4904810963172,C10100030002,boy-Action,boy
C10100030002-L000000525150.png,-0.13456292619273919,L000000525150,C10100030002,boy-Action,boy
C10100020004-8809482994270.png,0.29095283631960367,8809482994270,C10100020004,girl-DIY,girl
C10100030001-8809105879816.png,0.43287753718554284,8809105879816,C10100030001,boy-RolePlay,boy
C10100020001-L000000537300.png,-0.46194743507484204,L000000537300,C10100020001,girl-RolePlay,girl
C10100020002-5054131050965.png,-0.5990058539755009,5054131050965,C10100020002,girl-Doll,girl
C10100030002-4904810970132.png,-0.11227808064831735,4904810970132,C10100030002,boy-Action,boy
C10100030004-8809059376065.png,0.07514916423127234,8809059376065,C10100030004,boy-Car/Train,boy
C10100030002-8809482990265.png,-0.18736242050169657,8809482990265,C10100030002,boy-Action,boy
C10100020003-8809570710096.png,-0.17650067608027276,8809570710096,C10100020003,girl-Deco,girl
C10100020002-L000001472118.png,0.26189258399603854,L000001472118,C10100020002,girl-Doll,girl
C10100030002-8807633300895.png,-0.33338457940683924,8807633300895,C10100030002,boy-Action,boy
C10100030001-8801198121070.png,Error,8801198121070,C10100030001,boy-RolePlay,boy
C10100030004-8809174211050.png,-0.20069486564904512,8809174211050,C10100030004,boy-Car/Train,boy
C10100020002-L000000521179.png,-0.37918829744085514,L000000521179,C10100020002,girl-Doll,girl
C10100020002-L000000518841.png,-0.7910594459889869,L000000518841,C10100020002,girl-Doll,girl
C10100020003-8809571130435.png,-0.5993799798881598,8809571130435,C10100020003,girl-Deco,girl
C10100020003-8809571130602.png,-0.8521608200093561,8809571130602,C10100020003,girl-Deco,girl
C10100030002-8809398340437.png,-0.6181595455853813,8809398340437,C10100030002,boy-Action,boy
C10100020002-L000000994051.png,-0.5780881264983557,L000000994051,C10100020002,girl-Doll,girl
C10100030004-L000000467915.png,-0.09961348641625889,L000000467915,C10100030004,boy-Car/Train,boy
C10100030004-4904810890713.png,-0.41598816380158243,4904810890713,C10100030004,boy-Car/Train,boy
C10100020002-L000000545501.png,-0.7813070120989435,L000000545501,C10100020002,girl-Doll,girl
C10100030002-L000000467837.png,-0.7397343564794764,L000000467837,C10100030002,boy-Action,boy
C10100030005-4983164379457.png,-0.5150084827722587,4983164379457,C10100030005,boy-Figure,boy
C10100020002-L000001669352.png,-0.4610120066214582,L000001669352,C10100020002,girl-Doll,girl
C10100030004-L000000575718.png,-0.35123358454557724,L000000575718,C10100030004,boy-Car/Train,boy
C10100030005-0603550124181.png,0.15642433515578713,0603550124181,C10100030005,boy-Figure,boy
C10100020004-4905040780393.png,-0.10089692103261089,4905040780393,C10100020004,girl-DIY,girl
C10100020001-8809061429094.png,-0.31203837966717746,8809061429094,C10100020001,girl-RolePlay,girl
C10100020002-L000000518847.png,-0.6369805686049963,L000000518847,C10100020002,girl-Doll,girl
C10100020001-L000000553540.png,-0.5799230514745258,L000000553540,C10100020001,girl-RolePlay,girl
C10100030004-8807099010307.png,-0.2137148931556992,8807099010307,C10100030004,boy-Car/Train,boy
C10100030004-L000002740142.png,-0.0895006358547041,L000002740142,C10100030004,boy-Car/Train,boy
C10100020002-8804275499062.png,-0.12650205790128344,8804275499062,C10100020002,girl-Doll,girl
C10100020002-L000001134043.png,-0.45895686135587954,L000001134043,C10100020002,girl-Doll,girl
C10100020002-8718637017057.png,-0.26887023234233365,8718637017057,C10100020002,girl-Doll,girl
C10100030004-4904810467427.png,0.5435713695790272,4904810467427,C10100030004,boy-Car/Train,boy
C10100020002-0887961273076.png,-0.24628389870639392,0887961273076,C10100020002,girl-Doll,girl
C10100030004-L000000467898.png,-0.3152480366653578,L000000467898,C10100030004,boy-Car/Train,boy
C10100020002-L000002772125.png,-0.31440580875887936,L000002772125,C10100020002,girl-Doll,girl
C10100020001-L000002813729.png,-0.1583970764241362,L000002813729,C10100020001,girl-RolePlay,girl
C10100030002-8809482993129.png,-0.5076791459655438,8809482993129,C10100030002,boy-Action,boy
C10100030002-8809174678327.png,-0.28567000294020095,8809174678327,C10100030002,boy-Action,boy
C10100030003-8809215282667.png,0.044531728937515086,8809215282667,C10100030003,boy-Control,boy
C10100030004-8809245341259.png,-0.37596389564083477,8809245341259,C10100030004,boy-Car/Train,boy
C10100030002-8807633151886.png,-0.13000656825537593,8807633151886,C10100030002,boy-Action,boy
C10100020002-L000002563883.png,-0.7067600230301467,L000002563883,C10100020002,girl-Doll,girl
C10100030002-L000000580660.png,-0.010733196389934979,L000000580660,C10100030002,boy-Action,boy
C10100020002-0630509366392.png,-0.24057505780380034,0630509366392,C10100020002,girl-Doll,girl
C10100020002-L000000577414.png,-0.34225624207839694,L000000577414,C10100020002,girl-Doll,girl
C10100020002-8809226727973.png,-0.07732911148656908,8809226727973,C10100020002,girl-Doll,girl
C10100030004-4904810834793.png,0.12917609217145695,4904810834793,C10100030004,boy-Car/Train,boy
C10100030004-L000002672146.png,-0.8729938554122982,L000002672146,C10100030004,boy-Car/Train,boy
C10100020002-L000002766899.png,-0.6066061267466492,L000002766899,C10100020002,girl-Doll,girl
C10100020003-8809319372950.png,0.4959501201883522,8809319372950,C10100020003,girl-Deco,girl
C10100020002-L000000518842.png,-0.3413486459997844,L000000518842,C10100020002,girl-Doll,girl
C10100030003-L000003377538.png,0.26896976979630527,L000003377538,C10100030003,boy-Control,boy
C10100020001-L000000538497.png,0.016153110913873635,L000000538497,C10100020001,girl-RolePlay,girl
C10100020001-L000001459139.png,-0.39333380910496596,L000001459139,C10100020001,girl-RolePlay,girl
C10100020004-L000002628674.png,0.06516993784183739,L000002628674,C10100020004,girl-DIY,girl
C10100030005-4549660153627.png,-0.8454488724337622,4549660153627,C10100030005,boy-Figure,boy
C10100030004-8809475961159.png,-0.20151496178203931,8809475961159,C10100030004,boy-Car/Train,boy
C10100020001-8809226728277.png,0.09158758302240964,8809226728277,C10100020001,girl-RolePlay,girl
C10100030005-8809258927150.png,0.609365573145043,8809258927150,C10100030005,boy-Figure,boy
C10100020002-8809557510220.png,-0.022977464765981583,8809557510220,C10100020002,girl-Doll,girl
C10100020003-8806198739171.png,-0.3360536237280492,8806198739171,C10100020003,girl-Deco,girl
C10100020003-5037200037111.png,-0.6853421261661643,5037200037111,C10100020003,girl-Deco,girl
C10100020002-0043657131079.png,0.13522289849939123,0043657131079,C10100020002,girl-Doll,girl
C10100030002-8809482993228.png,-0.4124984662042511,8809482993228,C10100030002,boy-Action,boy
C10100020002-8801198061864.png,0.13927026661292682,8801198061864,C10100020002,girl-Doll,girl
C10100020001-L000001451738.png,0.2870998766547992,L000001451738,C10100020001,girl-RolePlay,girl
C10100030005-L000002543248.png,-0.36947701544551287,L000002543248,C10100030005,boy-Figure,boy
C10100030004-8809365533954.png,0.39821608226817484,8809365533954,C10100030004,boy-Car/Train,boy
C10100020003-8809571130312.png,-0.7655100530594777,8809571130312,C10100020003,girl-Deco,girl
C10100020004-8809182322786.png,-0.26878410802590247,8809182322786,C10100020004,girl-DIY,girl
C10100020003-8809517410928.png,-0.032686630916346326,8809517410928,C10100020003,girl-Deco,girl
C10100020003-L000002676652.png,-0.21827951572255594,L000002676652,C10100020003,girl-Deco,girl
C10100020002-L000000521186.png,0.4687021032070791,L000000521186,C10100020002,girl-Doll,girl
C10100030002-8807633300659.png,0.16507038811687857,8807633300659,C10100030002,boy-Action,boy
C10100020002-L000000539953.png,-0.6432016290919564,L000000539953,C10100020002,girl-Doll,girl
C10100030002-8809482994201.png,-0.42893114591444303,8809482994201,C10100030002,boy-Action,boy
C10100030001-L000003042674.png,-0.15908280992900045,L000003042674,C10100030001,boy-RolePlay,boy
C10100020002-L000002563872.png,-0.690472787087807,L000002563872,C10100020002,girl-Doll,girl
C10100030002-8809416350332.png,-0.547943714068186,8809416350332,C10100030002,boy-Action,boy
C10100030005-4543112851505.png,0.08253810519884526,4543112851505,C10100030005,boy-Figure,boy
C10100020003-8809174678822.png,-0.4818865617810692,8809174678822,C10100020003,girl-Deco,girl
C10100030003-8809174572083.png,-0.8781192284428704,8809174572083,C10100030003,boy-Control,boy
C10100020002-L000001476704.png,-0.7539106883346588,L000001476704,C10100020002,girl-Doll,girl
C10100020002-L000000532862.png,0.1322996812977857,L000000532862,C10100020002,girl-Doll,girl
C10100030003-8809365532124.png,-0.23387000270321565,8809365532124,C10100030003,boy-Control,boy
C10100030004-8809332520499.png,0.2327801599903237,8809332520499,C10100030004,boy-Car/Train,boy
C10100030002-8809547510100.png,Error,8809547510100,C10100030002,boy-Action,boy
C10100030002-8807633300871.png,-0.4886754527006076,8807633300871,C10100030002,boy-Action,boy
C10100020002-8809353350464.png,-0.09070244639080578,8809353350464,C10100020002,girl-Doll,girl
C10100030004-4891761240424.png,-0.13369047610217452,4891761240424,C10100030004,boy-Car/Train,boy
C10100020002-L000000527113.png,-0.14571276986393847,L000000527113,C10100020002,girl-Doll,girl
C10100030005-8809258921905.png,0.20222826383349493,8809258921905,C10100030005,boy-Figure,boy
C10100020002-L000001408273.png,-0.695975128509311,L000001408273,C10100020002,girl-Doll,girl
C10100030004-4904810891031.png,0.741833051422498,4904810891031,C10100030004,boy-Car/Train,boy
